Mel,17,29,1,5,3
Joy,15,32,48,30,1
Joy,19,26,33,6,3
Jill,11,36,40,7,4
Joe,6,38,43,47,1
Joe,15,21,50,49,2
Sam,18,12,48,50,2
Jill,9,40,41,36,5
Joe,11,45,29,39,2
Jill,17,18,15,31,3
Joy,29,3,23,22,5
Mel,22,7,37,12,1
Mel,39,3,15,35,2
Mel,14,33,18,14,1
Jill,21,20,46,4,2
Jill,40,42,29,25,2
Sam,21,6,29,48,4
Sam,39,49,18,26,5
Mel,50,28,21,4,1
Sam,6,35,27,28,4
Sam,35,6,18,30,5
Sam,35,26,5,28,4
Jill,37,44,49,2,2
Joe,8,30,14,38,2
Joy,23,36,25,44,2
Sam,41,16,30,31,4
Jill,31,10,22,41,2
Jill,8,48,5,35,5
Sam,3,29,24,11,4
Mel,33,29,21,5,3
Joe,23,23,1,1,4
Joy,23,44,15,29,3
Jill,48,34,22,50,1
Joy,15,5,15,46,3
Joy,10,14,41,27,4
Joe,18,35,35,28,4
Joy,38,32,11,33,4
Jill,35,13,48,24,1
Joe,24,2,50,25,5
Joy,48,14,44,42,2
Jill,43,17,29,36,3
Mel,38,28,9,42,2
Jill,34,7,14,25,4
Mel,23,47,30,24,2
Joy,20,20,15,44,4
Sam,22,31,22,1,1
Mel,23,15,10,44,5
Joe,15,28,19,41,3
Mel,23,17,1,11,1
Sam,10,31,34,11,5
Jill,23,21,41,42,4
Mel,35,37,8,15,3
Joy,49,11,47,32,5
Joy,3,25,9,33,2
Joy,9,45,35,36,1
Sam,22,32,22,30,1
Sam,9,19,3,16,5
Joe,24,50,43,39,3
Jill,28,43,13,31,1
Sam,46,5,50,25,4
Jill,23,24,44,21,3
Joy,10,35,24,4,1
Joy,28,18,46,42,4
Mel,17,30,41,37,4
Jill,5,10,5,35,5
Jill,22,31,1,1,3
Sam,3,33,35,4,5
Joe,23,29,19,35,4
Jill,43,43,15,39,2
Joy,35,13,28,37,5
Jill,14,1,45,24,1
Mel,28,8,25,42,2
Jill,33,7,48,20,4
Joy,47,39,42,31,2
Joe,32,12,33,48,5
Joe,47,28,43,22,2
Joy,18,38,6,33,4
Joe,43,28,23,50,5
Mel,29,8,49,45,1
Joe,15,46,5,13,3
Joy,14,12,7,18,1
Sam,29,48,48,38,4
Joe,41,48,35,41,1
Mel,35,19,9,43,2
Joe,11,19,9,7,2
Jill,9,20,37,36,5
Sam,29,32,49,36,4
Sam,20,10,15,11,3
Sam,11,35,35,46,2
Joy,3,39,18,5,4
Mel,28,14,6,23,5
Sam,19,40,33,46,5
Mel,48,47,23,43,1
Sam,43,30,5,38,4
Joy,46,35,8,18,4
Mel,16,32,26,39,2
Joe,41,40,42,24,5
Sam,41,37,4,41,5
Joe,39,6,47,46,3
Jill,30,19,25,41,5
Jill,39,6,25,48,4
Sam,43,29,28,20,2
Joy,43,3,13,27,5
Jill,39,43,24,41,4
Joe,3,16,44,9,5
Jill,34,41,31,40,3
Jill,6,13,42,25,5
Sam,14,22,19,29,4
Mel,4,45,8,37,5
Joy,50,4,47,19,4
Jill,19,20,45,9,5
Joe,10,25,32,16,3
Joy,28,16,14,44,3
Mel,14,6,28,49,4
Joe,11,43,47,8,4
Mel,43,40,26,45,1
Mel,22,19,4,31,1
Joy,3,36,3,31,4
Joe,31,18,18,41,2
Joe,32,37,32,26,5
Joy,27,36,4,21,3
Sam,16,33,7,40,1
Sam,49,22,31,42,5
Jill,5,45,4,35,5
Joy,6,41,47,32,1
Jill,5,21,28,15,3
Joe,41,14,32,6,2
Sam,40,11,12,43,1
Jill,38,29,2,13,3
Jill,40,34,26,36,3
Joe,34,16,43,30,3
Joe,31,4,19,20,2
Joe,20,25,34,22,3
Sam,2,40,27,37,4
Joe,33,27,41,33,4
Sam,43,24,14,18,4
Sam,19,40,5,41,2
Joy,35,37,30,22,2
Sam,23,2,45,45,2
Jill,26,23,27,45,1
Jill,20,24,9,22,1
Jill,38,37,4,49,1
Jill,36,36,45,26,2
Mel,38,44,35,32,4
Sam,20,16,16,11,2
Mel,8,4,40,41,5
Joy,25,36,5,15,5
Joe,1,40,38,50,3
Sam,27,44,35,41,5
Joe,36,6,37,31,4
Joe,1,33,50,41,3
Mel,10,16,43,27,3
Jill,37,29,48,42,1
Joe,41,44,45,27,3
Mel,41,32,12,17,5
Sam,30,27,27,1,4
Mel,13,30,45,4,4
Mel,18,15,6,43,5
Mel,16,42,44,5,3
Mel,25,16,2,38,3
Sam,31,19,49,19,1
Sam,44,37,25,39,4
Jill,8,25,47,5,1
Joe,18,43,7,27,1
Jill,47,42,36,48,1
Joe,24,43,39,3,2
Jill,40,8,43,41,4
Joy,28,5,49,34,3
Mel,9,39,18,19,1
Joy,48,18,37,47,2
Mel,16,8,10,19,3
Sam,5,2,13,21,3
Mel,22,12,2,14,4
Mel,5,21,23,20,3
Sam,35,6,7,48,5
Jill,28,4,42,36,2
Mel,16,11,20,40,3
Jill,17,16,8,25,5
Jill,3,43,11,39,3
Joy,10,12,9,6,3
Mel,8,4,35,20,5
Joe,23,50,19,27,5
Jill,7,42,40,5,5
Joe,5,28,50,14,2
Mel,14,26,20,43,3
Joy,19,9,18,9,2
Jill,14,19,34,46,4
Jill,24,10,15,22,3
Jill,23,11,11,29,1
Joy,48,4,35,13,3
Jill,45,44,36,19,4
Joe,46,32,20,17,5
Joe,19,39,16,22,5
Mel,31,27,24,36,5
Jill,25,30,7,34,5
Joe,38,16,27,1,5
Joy,34,19,17,37,5
Joy,3,46,45,22,3
Joe,8,26,21,36,4
Joy,9,3,26,41,3
Sam,42,12,1,22,3
Joy,18,41,6,36,4
Sam,41,20,3,36,1
Joy,20,10,10,46,4
Joy,25,33,17,44,3
Jill,1,18,28,38,1
Joy,22,37,1,5,5
Jill,20,27,26,13,1
Mel,8,45,23,44,3
Jill,22,39,33,46,2
Sam,31,16,13,31,3
Joy,10,9,1,44,4
Joe,38,18,26,20,4
Sam,7,49,19,43,4
Mel,3,16,8,33,2
Joy,43,28,10,9,1
Mel,14,17,50,43,4
Joe,36,46,36,12,3
Joe,49,3,37,22,4
Joe,6,12,2,17,3
Mel,32,17,25,15,3
Jill,42,9,41,14,5
Jill,44,1,28,31,4
Jill,5,50,24,12,1
Joe,47,2,14,17,1
Mel,3,36,33,43,3
Joe,43,6,18,27,5
Joe,25,6,37,15,1
Joe,27,44,19,32,4
Jill,48,40,45,25,2
Mel,16,6,5,31,4
Joe,41,45,49,8,2
Sam,9,45,46,30,5
Sam,18,33,33,10,5
Sam,13,48,35,17,1
Jill,3,1,21,36,1
Mel,21,30,14,46,5
Jill,33,50,11,14,2
Jill,11,22,14,7,5
Sam,22,50,40,4,2
Mel,27,29,22,49,3
Sam,50,8,27,20,4
Joy,21,14,28,34,3
Sam,3,43,7,17,1
Mel,43,31,24,14,3
Sam,6,44,14,24,1
Joe,38,8,29,7,3
Sam,42,22,5,32,5
Joe,13,30,25,41,5
Sam,36,42,16,7,1
Sam,42,45,31,24,2
Joy,2,48,30,13,2
Jill,1,32,1,33,2
Jill,4,49,46,43,3
Joe,7,17,32,14,1
Mel,26,10,44,44,4
Jill,16,18,14,44,4
Jill,50,37,50,16,3
Joy,40,46,34,41,4
Mel,41,42,34,42,1
Joe,4,38,6,48,1
Joe,17,22,29,40,5
Sam,50,45,41,44,2
Sam,48,10,28,6,1
Jill,24,22,33,10,4
Sam,9,46,43,31,1
Sam,40,12,18,40,3
Mel,18,6,35,40,4
Mel,4,22,14,36,1
Jill,27,36,45,10,4
Mel,46,14,24,37,4
Sam,14,48,48,6,3
Sam,9,44,9,8,5
Sam,46,29,7,14,1
Mel,40,15,23,23,3
Joe,9,18,27,50,5
Jill,36,18,20,3,4
Sam,49,47,48,17,4
Joy,28,9,35,13,4
Mel,46,46,35,13,2
Joy,15,23,17,41,1
Joe,8,32,24,3,3
Sam,3,24,38,17,5
Joe,16,37,35,43,1
Joy,26,19,42,40,3
Mel,6,6,41,35,5
Mel,10,13,27,23,4
Sam,33,33,22,24,4
Joy,25,32,42,9,5
Mel,6,5,2,33,3
Sam,29,13,37,17,5
Sam,25,45,4,38,2
Jill,35,29,47,3,1
Jill,26,33,49,2,5
Joe,26,26,4,2,1
Mel,18,46,9,14,2
Jill,33,32,47,3,1
Joy,17,29,42,26,4
Mel,44,43,38,10,5
Sam,37,40,47,27,2
Joy,12,12,19,27,1
Mel,15,48,6,18,1
Joe,36,24,38,31,4
Joe,12,47,33,49,3
Mel,2,4,18,4,2
Mel,34,47,49,27,1
Jill,38,12,19,2,3
Jill,16,8,37,6,2
Sam,5,30,18,36,4
Jill,40,3,27,33,3
Joy,41,45,36,10,3
Joe,21,48,30,17,2
Joe,20,39,11,18,1
Sam,29,16,2,44,4
Mel,25,12,42,16,3
Joy,21,43,5,49,4
Sam,5,31,42,13,4
Joe,40,16,16,20,4
Mel,32,20,9,33,4
Joe,7,46,17,39,3
Jill,4,1,28,29,1
Joy,34,32,8,34,4
Joe,6,17,24,38,2
Joe,8,6,29,32,2
Joy,9,31,2,24,1
Joe,11,10,11,47,2
Joe,42,14,16,8,1
Sam,2,38,50,26,5
Sam,43,6,14,50,1
Mel,41,20,40,20,3
Joe,18,37,44,18,2
Joe,29,44,5,46,2
Jill,15,20,37,46,4
Mel,29,24,30,10,4
Sam,46,16,39,40,4
Jill,5,34,4,48,2
Joy,50,16,33,36,1
Mel,12,19,12,35,2
Mel,49,10,8,10,5
Mel,7,11,37,47,5
Joy,24,11,36,45,4
Joe,28,33,10,6,1
Sam,3,3,34,45,4
Sam,20,13,1,1,5
Mel,1,12,36,29,2
Joy,45,9,21,17,1
Jill,40,8,16,13,1
Joe,3,39,47,32,3
Mel,23,1,35,41,2
Joy,2,18,25,9,2
Jill,13,39,38,12,3
Sam,40,38,31,19,4
Sam,41,6,30,3,1
Joy,48,6,14,10,5
Mel,7,41,29,34,3
Joy,46,5,17,37,1
Mel,2,1,43,9,3
Joy,4,1,28,49,1
Mel,30,7,29,10,5
Joe,30,1,28,33,5
Jill,10,10,42,1,4
Sam,15,24,25,15,2
Joy,14,30,36,46,4
Jill,26,22,40,42,2
Sam,47,9,6,8,5
Sam,5,5,9,46,1
Mel,8,41,44,27,3
Joe,43,40,20,30,5
Joy,25,25,20,47,5
Joe,32,8,21,43,4
Sam,45,47,21,4,3
Joe,38,49,39,30,2
Mel,7,31,10,37,5
Mel,43,22,17,19,2
Joy,1,22,29,41,1
Joe,3,11,26,5,2
Mel,2,42,19,47,2
Mel,16,34,30,21,1
Mel,36,5,30,17,2
Joe,28,38,9,1,1
Mel,34,18,24,3,3
Sam,23,14,30,29,3
Sam,21,22,9,21,1
Mel,24,2,31,3,2
Jill,31,16,12,10,2
Joe,40,13,20,34,1
Mel,13,36,12,28,5
Joy,47,7,19,5,5
Sam,9,43,14,3,5
Joy,28,45,34,42,3
Joy,13,48,16,37,1
Joe,50,27,37,2,2
Jill,30,3,38,11,2
Joy,3,47,4,10,2
Jill,32,29,34,25,2
Sam,32,3,48,49,3
Jill,21,8,4,14,2
Jill,50,15,11,15,2
Sam,42,44,33,26,5
Joe,4,16,32,7,4
Joe,36,2,1,33,2
Jill,22,19,7,20,2
Joe,15,4,16,36,5
Mel,39,5,2,8,4
Sam,2,23,36,11,1
Sam,36,27,2,1,5
Sam,11,22,2,21,4
Mel,16,43,49,40,5
Jill,41,36,10,37,2
Joe,20,3,1,15,3
Joe,25,40,18,1,5
Jill,5,27,35,40,3
Jill,40,16,30,29,4
Jill,21,38,39,45,4
Sam,23,48,30,27,4
Jill,21,32,49,32,2
Sam,38,13,41,13,1
Joy,17,37,36,24,1
Sam,40,32,47,17,4
Joy,35,15,33,23,5
Mel,8,37,16,46,5
Jill,49,49,13,23,4
Mel,49,2,37,6,5
Sam,50,44,21,33,2
Sam,11,2,20,29,3
Joe,14,49,11,5,3
Sam,35,17,40,39,1
Joe,2,6,46,23,4
Sam,11,1,46,8,3
Joe,26,37,17,43,3
Joy,37,31,30,46,4
Jill,3,11,28,10,2
Joe,39,12,19,1,1
Mel,38,32,15,3,3
Joe,45,6,30,5,5
Joy,19,47,28,32,3
Jill,18,45,43,20,4
Joy,50,4,38,25,2
Joe,31,24,39,47,4
Sam,50,23,10,1,5
Mel,33,50,45,35,4
Mel,46,19,35,6,4
Mel,37,40,1,25,3
Jill,39,16,16,25,3
Jill,37,4,25,41,5
Joe,10,47,37,7,4
Jill,29,38,15,22,3
Sam,39,24,37,37,2
Jill,10,29,31,36,3
Joy,45,26,1,37,1
Sam,18,50,24,33,1
Jill,7,37,13,42,3
Joy,30,20,45,20,5
Sam,35,4,33,5,2
Sam,19,3,50,26,4
Jill,35,42,50,20,1
Joy,40,8,2,11,1
Joe,38,34,22,42,2
Jill,5,5,29,2,3
Sam,44,26,20,15,2
Mel,21,20,22,41,2
Joy,43,3,3,26,3
Joy,49,3,3,12,1
Joy,29,3,5,6,2
Joe,22,25,34,50,5
Joy,21,49,27,29,2
Joy,17,21,41,22,3
Jill,36,28,39,33,5
Joy,43,38,49,14,4
Sam,32,28,4,24,4
Sam,34,19,8,50,2
Joy,43,40,43,25,1
Joy,10,12,40,40,5
Joe,11,3,37,8,2
Mel,15,45,27,48,2
Sam,16,8,46,36,1
Joe,22,45,47,48,5
Mel,32,17,32,50,2
Joe,39,44,40,3,2
Jill,9,1,33,7,3
Jill,15,11,20,28,1
Jill,34,29,2,16,2
Mel,5,39,24,2,5
Joy,22,10,42,39,5
Mel,10,33,9,9,5
Sam,45,43,11,47,5
Sam,25,44,3,31,1
Mel,17,13,25,33,2
Joe,19,15,48,46,2
Joe,37,2,30,33,5
Joy,38,8,41,22,4
Mel,16,26,16,19,5
Joy,32,24,16,50,4
Sam,10,49,1,13,2
Joe,2,43,22,42,2
Joy,45,7,30,4,2
Joy,33,8,8,48,5
Joe,15,13,44,8,3
Joy,18,14,41,22,3
Sam,32,45,44,1,5
Sam,45,12,30,20,1
Sam,18,4,14,18,2
Jill,24,49,46,47,1
Mel,1,20,23,39,5
Sam,24,38,3,11,2
Joe,13,8,1,24,1
Joe,31,28,34,35,3
Joy,19,16,21,29,2
Jill,5,50,38,18,2
Jill,37,6,25,23,2
Joe,13,44,5,29,4
Joe,1,5,1,2,5
Sam,39,19,1,38,5
Mel,34,42,7,10,3
Sam,1,14,1,36,1
Jill,18,1,2,37,5
Mel,3,38,39,33,1
Jill,9,14,11,30,4
Jill,16,2,19,14,2
Joy,20,43,26,35,2
Joy,28,48,16,35,5
Jill,39,50,47,24,4
Mel,24,26,44,28,3
Joy,46,46,6,40,4
Sam,36,9,13,10,1
Mel,13,36,24,4,5
Joy,22,28,41,13,2
Jill,26,46,41,35,4
Jill,46,18,32,47,5
Joe,4,32,25,19,1
Jill,10,32,22,16,5
Joe,33,20,29,43,2
Sam,19,33,35,23,2
Mel,36,11,15,8,1
Mel,13,3,3,6,5
Sam,40,17,26,33,2
Joy,49,20,32,42,5
Joe,48,19,15,27,4
Joe,11,46,50,44,4
Mel,7,12,13,28,4
Joy,6,33,15,45,3
Mel,42,26,30,8,1
Joy,45,14,19,17,3
Joe,30,27,14,49,2
Joe,43,20,7,35,3
Joy,5,5,36,47,2
Mel,15,26,15,9,3
Mel,41,3,35,24,4
Joe,31,32,29,35,2
Mel,37,22,39,12,5
Joe,17,6,12,24,2
Joe,3,33,1,9,1
Joe,15,40,45,43,1
Mel,20,50,45,13,2
Mel,21,50,5,39,2
Joy,14,20,10,50,1
Joe,25,13,5,30,3
Joy,40,21,32,17,5
Jill,4,33,19,16,2
Jill,1,14,39,49,1
Joy,18,12,38,41,1
Joe,49,11,50,21,3
Joe,17,36,38,22,5
Jill,49,24,16,34,1
Mel,11,26,30,17,2
Sam,6,33,36,19,5
Jill,5,25,20,24,5
Jill,28,45,26,38,5
Mel,49,29,10,36,1
Jill,29,4,5,1,2
Sam,18,31,35,46,4
Jill,38,13,43,26,4
Sam,37,43,19,29,5
Mel,22,29,7,21,5
Mel,46,31,32,30,1
Sam,24,27,18,29,5
Joy,37,18,28,10,1
Mel,42,25,48,18,2
Joe,21,13,3,33,4
Mel,38,3,39,7,2
Sam,24,38,17,39,5
Jill,31,34,22,20,3
Sam,11,33,2,35,3
Sam,15,11,29,5,3
Joe,40,16,25,11,5
Joy,27,30,28,17,3
Jill,3,13,17,24,1
Joy,44,11,31,33,2
Sam,36,47,20,22,4
Joe,19,13,39,4,2
Sam,18,32,31,40,5
Mel,18,26,5,5,4
Joy,18,18,48,34,3
Jill,50,6,40,17,2
Sam,23,5,44,40,4
Joe,3,28,15,50,1
Joe,36,50,49,48,3
Joy,18,33,27,33,4
Joe,48,39,46,30,3
Mel,46,34,14,29,2
Joe,9,27,21,46,4
Sam,20,24,29,15,5
Jill,10,22,12,3,4
Mel,37,10,27,3,4
Jill,16,25,50,42,3
Joe,19,5,22,20,1
Joe,8,42,8,48,5
Sam,30,1,43,46,5
Mel,7,9,14,35,3
Jill,5,8,39,40,1
Sam,1,42,33,47,1
Mel,47,13,50,15,4
Joe,32,8,9,3,4
Joy,17,40,10,47,2
Jill,8,7,48,11,4
Joy,28,31,42,16,2
Mel,50,28,50,19,4
Joy,16,21,20,31,5
Sam,9,10,12,44,3
Jill,7,49,3,18,2
Sam,17,33,44,35,4
Joe,41,11,11,49,4
Joy,14,18,24,16,1
Jill,50,19,22,6,1
Mel,12,17,50,40,1
Joy,21,39,34,48,4
Sam,28,49,46,18,5
Joy,3,18,10,48,3
Joy,39,22,4,14,1
Jill,18,6,19,41,1
Mel,41,21,26,29,4
Joe,10,8,20,18,5
Mel,27,36,33,35,5
Mel,33,22,40,36,2
Jill,45,26,25,5,3
Mel,43,32,27,2,5
Joy,34,41,14,25,1
Joy,42,43,47,6,2
Mel,11,23,24,21,2
Joe,45,18,49,33,4
Joe,18,48,15,27,3
Joe,42,10,21,4,5
Sam,18,8,45,27,2
Sam,32,8,10,8,1
Mel,47,17,33,6,1
Joe,30,21,1,9,5
Sam,6,15,47,7,1
Joy,40,16,6,23,1
Joe,35,17,25,34,1
Mel,11,17,40,17,1
Joy,25,48,2,39,1
Sam,38,1,8,1,3
Joe,9,7,33,48,4
Mel,6,37,34,7,5
Joy,45,28,42,6,4
Sam,44,16,15,10,4
Joy,27,44,44,26,4
Jill,14,15,39,20,4
Sam,23,25,16,39,4
Joe,7,13,50,15,1
Jill,19,3,14,10,4
Joy,49,30,3,12,3
Joy,10,11,4,30,4
Joe,10,4,12,38,5
Jill,23,29,31,30,3
Jill,44,1,2,15,1
Joe,11,26,50,16,4
Joy,37,40,28,11,1
Jill,33,49,18,18,4
Jill,50,4,41,34,4
Joy,46,25,4,19,1
Sam,42,11,3,15,5
Joe,24,26,24,33,3
Jill,25,24,18,15,3
Jill,38,25,43,4,3
Jill,33,33,32,17,1
Jill,41,5,30,36,2
Joe,22,8,3,15,1
Sam,19,32,35,9,3
Joy,35,16,25,35,2
Jill,34,30,34,49,3
Sam,21,4,18,32,2
Jill,5,23,9,48,3
Joy,22,25,37,10,2
Jill,27,23,12,25,5
Mel,24,2,1,28,5
Joy,43,40,4,35,2
Mel,37,48,48,32,1
Mel,10,43,29,30,5
Mel,22,17,30,27,5
Joe,22,42,12,19,3
Mel,8,50,41,37,3
Joy,30,17,37,15,4
Joy,9,38,50,23,5
Joy,43,8,44,23,5
Joy,1,23,39,12,5
Mel,2,32,21,15,5
Mel,16,38,41,43,5
Jill,16,15,29,50,2
Sam,26,30,49,23,4
Joy,13,1,36,46,1
Joe,35,8,38,26,5
Sam,11,25,18,25,5
Sam,43,35,45,22,3
Jill,29,6,30,23,5
Joe,1,21,43,21,5
Sam,23,12,48,36,3
Sam,37,18,36,35,3
Jill,11,4,42,39,1
Sam,25,13,40,8,4
Joy,17,11,15,47,3
Jill,32,44,43,16,5
Mel,15,47,29,41,2
Mel,16,24,8,49,5
Mel,14,46,50,12,5
Joe,35,13,46,31,4
Sam,14,45,5,27,4
Sam,47,11,46,16,5
Jill,20,27,14,10,3
Jill,3,7,42,41,2
Joy,49,39,21,30,4
Jill,27,2,33,12,5
Joy,13,47,23,25,2
Sam,22,32,15,11,3
Jill,26,49,31,13,2
Jill,32,3,18,36,5
Joe,39,42,44,25,4
Sam,15,31,10,3,4
Mel,40,35,49,11,4
Jill,27,45,19,4,4
Joy,29,37,7,39,4
Mel,2,35,14,50,4
Sam,27,1,44,18,3
Joe,23,34,40,43,5
Joy,12,30,30,45,5
Mel,1,49,5,29,4
Jill,33,37,31,46,5
Joy,10,13,10,23,3
Sam,35,12,12,6,1
Joy,46,8,36,13,1
Mel,41,32,29,39,3
Sam,26,5,44,47,3
Mel,46,35,36,20,5
Jill,2,2,19,43,1
Joe,7,30,22,7,2
Joy,24,49,15,3,1
Jill,42,6,36,23,3
Mel,44,28,29,18,3
Joy,50,23,12,1,1
Sam,31,2,7,32,5
Jill,30,28,13,12,3
Joy,33,32,48,32,1
Joe,24,25,28,41,1
Mel,29,19,41,7,3
Mel,11,42,5,35,3
Joy,19,44,15,38,3
Jill,37,42,6,43,4
Sam,11,38,5,18,2
Sam,20,17,34,33,5
Sam,38,25,9,19,2
Sam,21,10,15,41,1
Sam,29,44,24,45,3
Joe,48,37,28,23,1
Sam,39,18,27,48,2
Mel,5,21,10,44,2
Joe,41,27,33,4,4
Jill,26,6,14,24,3
Jill,9,35,35,4,5
Joy,20,4,23,5,4
Joe,6,7,31,28,3
Mel,5,42,15,28,2
Sam,28,2,19,40,2
Mel,21,8,24,10,2
Sam,13,34,26,35,3
Mel,23,32,30,45,2
Joe,35,30,13,11,1
Sam,7,25,39,33,5
Joy,31,16,38,44,5
Joy,21,11,19,8,3
Joy,25,19,4,39,4
Sam,35,46,16,18,1
Joe,49,34,39,30,2
Joe,27,14,5,50,3
Mel,47,36,26,46,4
Mel,6,2,29,11,1
Joe,24,21,21,22,1
Mel,39,8,14,34,1
Mel,7,12,15,27,1
Jill,41,27,8,14,2
Joy,2,38,27,44,1
Joe,2,42,23,47,1
Mel,40,20,43,37,1
Mel,1,3,36,35,2
Joy,47,10,9,25,5
Joe,29,32,16,50,4
Mel,29,41,8,3,1
Sam,37,38,45,43,4
Sam,29,22,17,8,1
Sam,22,6,41,39,2
Joe,8,50,3,15,2
Joy,23,15,39,32,4
Mel,4,10,17,34,4
Joy,49,1,41,10,1
Joy,3,5,35,16,1
Sam,38,27,26,17,5
Joy,26,20,45,24,3
Joy,32,4,35,35,2
Joe,3,25,35,22,1
Jill,30,36,5,1,1
Sam,1,17,31,7,4
Joe,49,26,29,48,5
Joy,7,33,19,1,1
Jill,23,13,33,29,5
Jill,23,44,2,32,5
Sam,9,4,46,24,3
Mel,14,27,11,23,5
Sam,13,47,32,30,1
Sam,4,20,11,46,3
Jill,3,2,3,10,4
