Sam,22,13,21,33,1
Jill,45,8,37,25,3
Sam,20,37,32,25,1
Sam,10,33,38,31,2
Joe,15,13,2,24,1
Joe,27,19,41,34,2
Joe,15,42,40,37,1
Jill,35,14,9,3,1
Sam,39,4,47,8,1
Sam,4,21,49,16,4
Mel,14,27,35,49,5
Sam,16,24,35,6,5
Joe,5,22,45,49,4
Sam,7,47,44,28,3
Sam,43,3,4,10,4
Joe,45,42,3,11,3
Sam,5,27,38,43,4
Sam,45,47,33,7,2
Jill,16,19,8,17,5
Joe,32,21,3,27,5
Joe,11,49,1,35,3
Joy,30,13,44,6,5
Mel,8,35,29,16,5
Joe,44,41,31,9,4
Sam,40,8,4,14,2
Joe,3,13,5,6,1
Joy,11,20,42,43,3
Joy,21,43,8,47,1
Sam,31,31,13,42,3
Joy,46,15,2,12,5
Joe,20,22,44,50,2
Mel,17,13,46,35,1
Joy,45,13,44,43,3
Sam,14,16,14,14,1
Joe,10,3,15,25,5
Sam,40,14,32,5,4
Joy,32,2,4,35,3
Jill,3,5,3,3,5
Sam,23,3,46,25,5
Sam,40,12,30,2,3
Sam,20,22,31,32,1
Jill,3,31,2,24,2
Jill,20,33,50,3,1
Mel,17,4,25,20,4
Jill,15,24,33,41,4
Mel,35,39,41,17,3
Mel,35,40,12,17,2
Joy,39,9,12,14,2
Sam,6,27,11,45,4
Mel,29,27,2,12,1
Sam,13,8,26,43,1
Jill,1,22,47,2,3
Joe,44,24,31,4,1
Sam,5,29,6,49,3
Jill,17,22,4,9,1
Joy,32,47,43,41,5
Joy,4,4,26,13,3
Joy,31,15,24,5,2
Mel,24,48,31,17,5
Sam,2,43,26,26,5
Jill,22,27,29,48,5
Joy,7,13,18,18,4
Joy,39,13,21,31,2
Mel,9,47,29,15,2
Mel,9,37,12,46,5
Joy,47,41,5,6,2
Joe,12,20,10,17,4
Joe,15,18,44,19,1
Jill,38,9,32,32,5
Mel,41,39,15,50,2
Sam,34,28,47,16,5
Joe,16,41,24,41,4
Jill,20,20,50,29,5
Mel,39,11,5,49,2
Mel,40,48,6,7,1
Jill,3,31,44,21,4
Jill,18,32,16,45,5
Mel,14,41,10,5,3
Mel,30,25,34,1,3
Sam,48,7,25,29,1
Joe,47,37,7,33,2
Sam,19,3,29,44,5
Joy,32,47,24,40,2
Joy,25,6,23,7,4
Joy,2,27,20,24,3
Joy,28,9,46,19,3
Joy,48,5,16,42,1
Joe,11,37,47,20,5
Joe,4,27,3,45,1
Jill,38,45,1,10,2
Joy,6,8,9,42,4
Joe,41,27,3,10,4
Sam,23,20,41,48,4
Joy,49,4,30,9,2
Sam,11,30,50,24,3
Joy,45,22,5,34,5
Joe,8,31,2,16,4
Jill,8,26,42,34,3
Sam,43,34,18,26,2
Mel,19,18,8,41,4
Sam,17,47,44,24,4
Sam,29,4,31,42,5
Jill,20,7,42,49,1
Sam,22,45,29,43,2
Joy,41,49,34,26,5
Joy,22,35,1,16,4
Sam,24,17,4,42,4
Joe,40,1,8,33,5
Mel,4,1,32,22,3
Mel,16,18,23,15,4
Sam,16,40,22,34,5
Joe,38,17,27,41,4
Joy,34,16,14,25,5
Sam,7,38,40,14,2
Sam,39,44,14,36,4
Sam,7,45,13,35,5
Jill,22,15,44,39,3
Joy,38,32,18,13,3
Sam,48,20,46,35,4
Joy,7,20,37,36,4
Sam,30,50,40,29,1
Sam,22,3,31,1,2
Joy,32,47,16,3,4
Joy,34,32,24,43,5
Mel,30,7,18,43,5
Sam,19,31,48,50,1
Jill,1,34,13,2,5
Mel,28,45,22,37,1
Sam,34,19,15,27,2
Mel,49,4,13,41,2
Joe,3,9,31,46,2
Jill,33,2,31,19,2
Sam,27,34,3,2,2
Joe,5,27,4,7,2
Joy,31,26,17,5,1
Jill,12,13,35,30,1
Sam,1,48,15,35,4
Mel,11,50,49,30,2
Sam,45,3,26,13,1
Jill,11,17,13,45,2
Mel,23,17,21,3,4
Mel,9,27,2,40,4
Mel,44,6,23,23,5
Joe,34,5,11,2,2
Sam,46,44,32,12,5
Joe,48,36,22,37,3
Joy,42,22,13,50,5
Sam,10,25,26,26,5
Joe,14,42,15,9,4
Mel,47,7,19,26,4
Joy,10,22,16,29,4
Jill,9,19,46,24,5
Mel,42,16,20,45,3
Jill,10,2,20,28,4
Jill,50,32,41,26,1
Joe,49,7,38,14,2
Joy,23,11,42,41,5
Joe,43,2,15,43,5
Sam,3,44,17,25,1
Jill,22,45,12,45,2
Jill,26,14,17,1,2
Joe,15,34,19,6,4
Joe,25,2,5,10,4
Joe,42,44,47,47,5
Mel,37,33,17,21,2
Joe,42,14,49,36,5
Joy,31,20,42,25,1
Joe,44,21,9,48,3
Joe,34,38,42,27,3
Joe,4,29,50,49,2
Joy,48,48,18,38,5
Mel,47,13,28,27,3
Joe,37,27,41,36,2
Mel,44,38,42,29,2
Jill,6,43,16,44,4
Mel,48,8,50,39,5
Joe,25,44,48,21,5
Joy,40,20,32,43,1
Jill,30,26,38,47,5
Joy,12,49,43,19,4
Joy,49,36,31,19,5
Mel,32,36,17,22,2
Mel,1,6,16,39,5
Mel,25,42,18,15,1
Joe,8,2,17,30,1
Mel,30,48,43,13,4
Sam,32,10,48,29,2
Jill,50,26,29,22,1
Joy,17,36,11,40,4
Jill,43,26,30,7,2
Sam,22,16,41,27,4
Joe,42,17,35,47,2
Jill,16,37,25,8,4
Mel,42,46,44,38,3
Mel,39,10,46,23,4
Sam,26,31,8,7,1
Jill,38,41,10,38,5
Jill,36,48,7,42,4
Sam,34,25,1,2,2
Jill,2,45,23,48,4
Sam,42,37,3,45,2
Sam,3,28,13,18,5
Mel,17,45,20,36,4
Joy,8,11,43,18,3
Joe,23,18,16,39,2
Sam,49,32,32,40,5
Joy,36,3,18,5,1
Sam,34,49,32,33,1
Jill,5,9,48,13,5
Joy,49,1,32,4,5
Mel,5,41,28,5,5
Joe,10,49,27,17,3
Sam,32,20,6,49,2
Jill,38,48,29,38,3
Mel,15,2,24,24,4
Sam,15,30,1,40,2
Jill,34,37,17,34,4
Joy,14,41,30,28,1
Sam,8,5,34,11,1
Joy,40,14,13,22,4
Jill,38,21,12,13,4
Joe,7,26,33,7,4
Joy,30,9,44,40,2
Sam,9,37,14,8,5
Joe,12,6,15,45,4
Joe,30,41,2,45,4
Joe,2,16,4,47,1
Joy,46,1,23,26,5
Joy,13,49,41,15,3
Joy,23,4,41,47,1
Jill,2,11,32,31,1
Joy,20,42,3,29,2
Mel,23,40,14,3,4
Jill,24,10,4,26,1
Mel,10,47,35,46,3
Joy,28,12,10,48,5
Jill,3,10,31,23,4
Jill,4,48,48,12,4
Mel,4,43,1,1,3
Jill,44,36,15,45,5
Mel,22,44,26,27,4
Jill,24,14,30,23,2
Mel,11,25,21,29,3
Sam,1,3,48,27,2
Jill,17,41,39,7,4
Jill,42,49,15,39,2
Mel,30,23,9,19,4
Jill,30,16,47,16,4
Sam,35,40,28,41,1
Sam,36,11,18,10,2
Joy,43,46,13,38,2
Sam,13,40,26,4,2
Joe,38,37,45,6,4
Joy,37,28,8,20,4
Sam,22,50,40,46,1
Sam,11,34,35,34,2
Sam,17,30,8,16,3
Sam,16,16,17,40,3
Joy,31,47,34,18,3
Joe,13,12,12,26,3
Joy,20,4,30,35,1
Joy,36,34,39,20,4
Sam,20,41,20,20,5
Joe,36,37,30,48,5
Jill,8,48,17,18,4
Sam,47,21,44,1,5
Mel,40,2,11,36,3
Mel,27,32,9,5,4
Mel,29,22,50,18,5
Joe,34,19,14,4,3
Jill,50,35,14,50,3
Joe,7,8,25,26,5
Sam,10,14,15,3,5
Jill,44,27,33,34,5
Joy,26,47,50,46,2
Joe,19,30,30,49,5
Joy,17,26,4,36,5
Sam,22,31,37,44,5
Jill,30,34,23,26,2
Joe,8,40,25,35,2
Jill,23,45,19,37,2
Joy,37,4,2,19,4
Joy,44,12,9,48,2
Jill,21,8,8,17,2
Mel,3,1,32,47,5
Joy,7,7,23,30,4
Jill,42,12,24,37,5
Mel,43,13,24,43,5
Joe,31,22,38,25,5
Sam,26,42,10,36,4
Joy,3,14,18,5,1
Jill,28,41,29,7,4
Joe,42,40,25,31,3
Mel,45,47,16,30,5
Joy,15,3,5,21,2
Sam,47,17,14,40,2
Joe,46,26,49,37,4
Joy,41,7,16,4,1
Joe,41,31,2,49,5
Joe,29,31,6,48,3
Joe,30,33,41,30,2
Joe,33,26,3,28,3
Jill,47,31,23,40,4
Mel,7,7,40,22,1
Sam,48,23,29,2,4
Jill,7,41,15,27,2
Sam,20,14,29,1,3
Sam,32,31,31,24,3
Sam,33,44,17,6,3
Joy,48,38,25,14,2
Joy,33,22,32,28,5
Mel,42,27,45,6,4
Sam,17,37,5,17,5
Sam,45,45,3,33,4
Mel,7,15,18,5,4
Joy,43,39,12,34,3
Joy,50,3,7,31,4
Jill,16,8,31,14,1
Joe,19,11,25,40,4
Mel,48,20,20,19,2
Joy,50,19,8,37,3
Joe,22,20,43,35,5
Joy,24,39,4,42,5
Sam,3,29,38,24,1
Joe,31,24,49,26,2
Jill,50,20,49,6,4
Jill,50,39,23,13,2
Jill,25,47,27,47,4
Jill,24,12,50,1,1
Jill,40,50,4,45,4
Joy,25,7,24,36,1
Joe,1,49,4,30,2
Jill,26,22,12,23,5
Joy,19,23,29,8,5
Joe,5,25,18,19,2
Mel,36,5,20,42,1
Joy,20,22,12,45,5
Jill,42,35,48,8,1
Mel,28,16,49,20,4
Mel,7,1,25,17,3
Jill,32,23,41,3,4
Sam,40,2,11,41,1
Mel,47,7,41,4,5
Sam,11,37,49,28,2
Jill,7,41,14,28,5
Joe,22,40,9,15,1
Jill,8,18,22,41,3
Jill,43,28,14,37,5
Jill,39,50,7,49,4
Sam,27,9,27,29,1
Mel,24,6,3,45,3
Sam,9,36,17,13,1
Mel,48,13,45,42,4
Mel,26,18,32,36,4
Joy,4,7,47,27,4
Joy,16,8,7,1,4
Joe,2,7,22,36,4
Joe,37,8,10,33,1
Joy,27,34,19,6,4
Mel,6,46,43,16,3
Mel,40,43,26,30,3
Jill,4,13,23,2,1
Mel,15,40,35,28,1
Jill,43,26,19,38,2
Jill,43,13,18,11,2
Sam,34,5,26,5,5
Sam,28,1,20,21,5
Mel,3,38,4,1,5
Jill,50,24,6,17,2
Jill,46,33,44,1,5
Sam,28,26,22,30,5
Mel,30,9,12,34,3
Jill,19,40,16,1,3
Joy,18,47,20,9,5
Mel,21,10,33,9,2
Joy,2,22,10,11,2
Jill,24,27,40,39,2
Sam,5,23,18,47,3
Joe,16,8,24,39,4
Sam,3,46,38,9,2
Jill,16,5,28,40,3
Joe,7,15,15,11,3
Jill,20,32,37,9,1
Joe,30,6,13,3,2
Joe,39,9,24,50,5
Joe,42,8,28,14,3
Joy,41,39,25,15,2
Jill,49,25,21,34,2
Sam,39,45,7,30,1
Mel,48,18,16,19,3
Joe,47,37,17,4,3
Jill,29,24,50,4,2
Sam,31,46,26,29,5
Jill,12,9,26,17,1
Joy,35,39,16,46,5
Mel,5,15,12,3,1
Sam,15,27,21,27,1
Joe,34,13,14,47,4
Mel,23,28,13,41,3
Mel,11,17,24,12,1
Mel,29,35,27,31,3
Mel,47,18,11,47,5
Mel,40,39,7,48,2
Mel,1,22,13,25,4
Joe,32,24,10,16,5
Joe,36,31,28,25,4
Jill,17,6,31,22,1
Joy,35,36,48,14,5
Mel,49,38,44,27,4
Jill,33,25,40,29,2
Mel,9,30,40,31,2
Joy,3,40,5,7,3
Joy,46,22,6,5,2
Joy,30,49,7,31,1
Jill,41,6,44,19,2
Sam,4,21,38,30,1
Jill,43,22,3,23,2
Joe,10,41,33,43,4
Joy,23,3,10,1,1
Joe,28,39,32,13,4
Mel,10,25,5,23,5
Sam,8,8,46,21,5
Sam,46,22,17,27,3
Jill,48,29,19,1,5
Joe,19,29,10,39,2
Jill,40,7,18,22,1
Jill,19,26,33,40,3
Mel,3,20,35,8,4
Mel,16,17,17,23,1
Jill,48,35,5,12,4
Jill,40,20,39,31,3
Jill,40,39,26,7,5
Joe,21,40,10,5,3
Joy,28,47,20,16,1
Joe,29,26,33,38,2
Joy,27,18,12,36,1
Sam,34,8,17,16,4
Mel,23,28,31,41,1
Sam,1,18,10,7,5
Sam,6,26,3,2,1
Mel,45,9,24,13,3
Sam,18,5,25,19,2
Joy,31,39,8,23,4
Joy,41,40,26,8,4
Mel,16,48,33,34,5
Joy,37,32,48,36,3
Sam,35,50,33,3,1
Joe,20,21,26,38,3
Sam,21,7,16,39,2
Jill,5,39,27,44,2
Jill,47,20,42,38,1
Sam,33,13,16,16,1
Joe,19,10,3,49,1
Jill,29,31,9,44,5
Mel,25,28,29,3,5
Mel,1,13,33,8,4
Mel,33,8,34,22,4
Sam,40,40,27,35,3
Joy,21,11,37,37,2
Jill,6,30,41,21,5
Joy,30,29,23,18,3
Joe,4,24,32,3,4
Jill,7,21,35,49,5
Sam,40,17,49,41,4
Sam,20,8,1,46,1
Joy,22,15,28,35,5
Joy,27,12,37,9,2
Sam,36,32,29,25,1
Jill,32,11,25,30,4
Joe,19,15,25,16,2
Jill,28,37,31,21,2
Joy,23,17,27,2,5
Jill,36,21,44,11,1
Sam,31,36,44,7,2
Jill,6,5,3,12,3
Jill,32,43,27,27,5
Joe,16,38,13,34,5
Jill,26,31,46,23,5
Joe,4,19,5,24,1
Jill,49,37,6,28,2
Sam,9,43,33,13,1
Jill,50,11,2,47,5
Joy,39,1,1,35,4
Joy,13,5,36,4,4
Sam,22,47,19,26,3
Joy,5,4,36,30,1
Mel,10,6,49,21,1
Mel,44,7,31,38,3
Joy,13,19,24,34,1
Sam,46,25,46,46,3
Joy,49,42,50,44,5
Joy,28,45,5,26,1
Mel,26,17,31,28,4
Sam,12,23,47,2,5
Joe,40,26,13,24,1
Sam,1,22,39,1,1
Mel,34,14,40,9,2
Mel,44,3,32,29,2
Joy,10,1,29,44,4
Mel,3,43,31,48,4
Mel,6,21,43,5,4
Mel,6,6,4,8,4
Joe,8,1,30,5,2
Jill,48,26,30,37,2
Sam,35,6,32,13,3
Sam,13,17,31,4,3
Joe,30,35,23,29,3
Sam,46,46,14,27,4
Joe,49,35,17,40,4
Jill,32,18,29,43,1
Mel,22,40,34,27,5
Mel,26,40,4,25,1
Sam,43,30,34,29,4
Joy,4,13,6,12,3
Jill,43,15,38,17,5
Joe,14,18,24,39,3
Joy,20,27,17,18,5
Joy,45,35,35,42,3
Sam,15,23,20,35,2
Joy,38,3,27,20,3
Joe,13,16,36,36,5
Joy,20,4,44,37,2
Jill,50,1,47,18,5
Joe,43,26,4,39,2
Mel,35,48,21,30,2
Joy,13,22,18,11,5
Joe,17,41,26,43,1
Sam,18,33,38,35,4
Mel,17,7,20,4,1
Sam,20,27,16,22,2
Joy,6,24,43,46,5
Mel,41,47,30,48,2
Mel,47,46,47,27,4
Sam,21,22,13,15,3
Sam,29,27,32,29,3
Joe,42,24,44,7,2
Joe,29,9,34,46,4
Mel,32,29,46,22,5
Joy,22,18,35,49,4
Joy,39,2,23,12,5
Joe,40,2,5,21,4
Mel,37,6,50,18,1
Mel,7,31,43,48,3
Jill,22,47,20,4,4
Mel,6,43,43,32,4
Joe,5,31,14,3,3
Mel,27,20,19,34,1
Joe,32,21,34,47,4
Joe,43,22,23,11,4
Mel,39,9,41,27,4
Mel,18,39,30,1,1
Joy,19,10,12,13,4
Sam,29,9,8,44,2
Sam,33,35,14,5,4
Mel,22,26,9,12,5
Sam,5,48,17,13,3
Mel,10,12,41,31,5
Jill,35,44,42,36,5
Sam,45,50,19,33,1
Joe,36,2,28,22,4
Sam,16,13,41,28,1
Mel,43,46,21,49,5
Sam,37,46,31,24,2
Sam,37,15,24,15,2
Sam,4,17,31,5,2
Joy,50,6,13,40,2
Joe,31,22,1,38,2
Sam,27,29,10,45,5
Mel,33,31,33,34,5
Joe,12,24,40,33,2
Sam,24,12,26,45,5
Joy,20,38,17,16,1
Mel,33,30,6,10,4
Jill,38,18,47,11,4
Joe,12,48,4,34,2
Sam,35,43,45,40,5
Jill,30,13,23,44,2
Sam,16,32,38,48,4
Joe,37,43,50,44,1
Jill,10,28,28,19,4
Joe,17,23,19,3,1
Joe,17,47,1,16,4
Joy,3,35,5,8,2
Mel,9,19,46,49,1
Mel,29,47,45,8,2
Sam,33,7,11,42,4
Joy,27,39,35,4,2
Jill,30,24,36,20,1
Sam,27,15,35,46,2
Joy,24,33,33,7,5
Mel,12,23,19,21,2
Joe,37,38,49,41,1
Sam,43,25,5,4,5
Sam,34,45,21,39,4
Joe,50,38,41,12,5
Sam,31,50,17,46,2
Jill,6,22,28,22,2
Joy,29,8,21,12,2
Joe,14,44,43,41,1
Mel,19,28,48,28,2
Mel,12,13,23,43,1
Joe,25,5,42,40,1
Sam,34,10,27,18,4
Mel,47,16,9,22,2
Mel,6,5,10,35,5
Jill,18,6,2,17,5
Joe,13,45,44,32,3
Joy,49,16,7,3,1
Jill,21,8,30,20,2
Sam,5,17,30,32,1
Mel,36,41,26,13,5
Joe,14,36,16,49,1
Joe,26,49,29,15,3
Mel,47,14,11,24,1
Jill,9,16,20,30,4
Joe,2,18,5,23,3
Joe,6,20,50,1,3
Sam,16,8,38,43,2
Mel,19,34,19,17,3
Mel,45,35,34,39,2
Joe,17,20,8,40,4
Sam,12,19,3,35,5
Joy,44,16,3,48,4
Joy,9,36,6,7,2
Joe,38,32,36,24,3
Jill,10,22,24,46,1
Mel,35,4,31,41,5
Joe,33,13,36,40,2
Joe,33,42,36,33,1
Joe,48,29,49,18,1
Mel,43,32,33,24,5
Sam,15,6,22,4,3
Joe,5,48,14,46,4
Jill,43,47,4,3,5
Joe,39,15,40,44,4
Mel,32,41,25,18,5
Mel,13,21,34,25,5
Mel,48,43,15,11,5
Joe,34,30,15,35,3
Mel,1,1,30,30,5
Joy,31,27,2,49,3
Sam,15,37,15,33,2
Mel,26,7,45,10,3
Joy,4,36,17,7,2
Joy,5,14,2,49,2
Joy,3,3,14,19,1
Joy,2,16,21,41,4
Sam,8,36,30,50,1
Joy,26,11,26,7,2
Jill,9,15,45,5,4
Joy,37,42,37,40,2
Joe,42,31,46,9,4
Sam,47,11,28,47,3
Joe,39,18,24,2,5
Sam,19,22,34,2,2
Joe,19,48,32,25,4
Mel,22,36,8,23,1
Sam,28,30,17,7,4
Sam,38,29,26,26,3
Sam,9,6,23,25,1
Jill,5,43,9,5,3
Sam,41,34,8,49,2
Joy,8,43,19,50,5
Mel,41,3,49,36,2
Joe,12,50,31,8,4
Mel,49,44,8,34,1
Joy,5,20,39,16,5
Sam,45,50,9,50,2
Joe,8,39,37,13,5
Joy,26,12,28,16,3
Joe,14,11,31,42,5
Joe,5,50,44,4,5
Joe,17,17,20,34,2
Joy,12,33,9,41,5
Mel,20,44,21,31,2
Jill,38,29,17,47,4
Joy,28,49,1,16,4
Mel,7,18,11,40,3
Sam,42,16,26,39,5
Sam,12,42,5,31,4
Sam,15,49,37,44,5
Joe,5,44,2,18,1
Joy,9,35,45,1,2
Joy,12,27,20,46,5
Mel,19,10,11,14,2
Joe,38,36,35,50,2
Sam,48,23,38,46,4
Mel,39,29,46,43,2
Joe,29,4,28,4,2
Joe,27,4,38,7,5
Mel,8,40,9,15,3
Joe,31,16,32,26,2
Sam,42,35,19,34,4
Mel,13,19,34,25,5
Joe,31,11,3,23,3
Joe,19,45,21,41,1
Jill,7,30,34,27,2
Joe,15,49,36,1,3
Jill,48,10,20,13,2
Mel,8,29,20,2,4
Sam,18,19,48,29,1
Mel,8,38,36,20,2
Joy,49,33,8,31,2
Jill,49,32,13,42,4
Sam,27,36,20,6,1
Joe,40,21,44,11,3
Sam,28,18,28,31,3
Mel,22,50,16,15,3
Mel,19,7,25,31,4
Mel,12,30,39,10,5
Joe,33,39,47,36,1
Joy,40,7,34,47,2
Joe,29,8,32,30,5
Mel,45,47,14,33,2
Joy,19,8,49,25,2
Joe,13,38,25,23,3
Mel,30,1,8,14,2
Mel,27,41,24,38,2
Jill,17,21,15,43,3
Jill,9,28,10,22,5
Mel,37,13,50,20,2
Joy,47,21,9,1,1
Sam,13,21,43,3,4
Sam,44,42,38,26,4
Joe,12,11,12,1,3
Joy,41,49,16,35,3
Joy,37,1,12,3,2
Sam,43,44,2,14,2
Jill,41,1,47,38,5
Joe,45,15,3,42,2
Joy,2,19,23,35,1
Jill,24,41,38,12,2
Joe,49,7,19,14,4
Joy,26,32,35,23,2
Jill,33,26,32,41,3
Jill,45,49,33,5,2
Jill,39,43,48,43,4
Jill,35,10,50,22,2
Mel,14,38,48,13,1
Joe,29,17,50,34,3
Joe,19,9,32,14,5
Jill,17,44,5,9,3
Mel,24,34,30,7,1
Mel,3,30,37,40,4
Sam,19,43,39,17,5
Sam,6,49,19,23,2
Mel,30,30,23,39,3
Mel,26,46,22,1,2
Mel,5,44,49,4,3
Joe,30,34,27,14,3
Joe,50,23,50,1,3
Mel,39,25,5,39,3
Joe,26,18,30,34,5
Joy,46,10,21,6,1
Joe,33,42,46,49,4
Jill,34,47,19,5,3
Joy,29,18,45,27,5
Sam,46,44,32,16,1
Sam,32,49,36,34,1
Joy,15,44,23,3,2
Joe,34,23,8,28,5
Mel,25,45,8,4,4
Joe,4,8,21,25,2
Sam,29,15,9,43,2
Sam,15,36,34,41,1
Sam,38,12,3,28,2
Joy,28,37,18,27,2
Joe,3,47,35,11,3
Sam,30,50,34,10,4
Mel,13,9,7,45,4
Mel,6,41,20,31,3
Joy,35,33,20,20,5
Sam,25,18,13,50,3
Joe,25,20,47,22,3
Mel,15,40,10,4,1
Joy,21,27,6,30,3
Sam,15,29,3,1,4
Jill,23,25,33,42,1
Sam,40,41,50,39,2
Joy,16,14,42,41,3
Sam,15,21,16,18,4
Mel,36,48,12,46,1
Sam,14,44,37,17,4
Joe,28,33,9,12,5
Mel,28,32,17,30,1
Jill,37,25,44,4,3
Mel,42,19,43,24,5
Mel,21,10,37,22,3
Joy,22,9,24,6,5
Joy,10,6,21,1,1
Jill,10,49,48,42,3
Sam,50,49,42,41,4
Joy,2,29,17,20,4
Joe,37,11,29,29,2
Jill,38,48,46,40,2
Joe,19,45,22,23,1
Joy,44,37,17,15,2
Jill,22,19,26,11,3
Mel,37,1,4,14,2
Joy,6,10,46,13,1
Joy,24,23,23,38,2
Joy,3,19,6,25,2
Sam,18,1,22,14,4
Mel,4,49,34,7,5
Jill,33,12,4,30,2
Sam,44,15,30,40,1
Sam,44,13,8,30,4
Sam,3,26,30,30,3
Joy,27,2,8,17,1
Mel,48,50,22,43,4
Joe,19,12,26,30,2
Joe,46,23,45,16,5
Joy,43,5,15,3,2
Joy,43,5,17,12,4
Joy,15,15,28,14,3
Jill,8,15,10,26,3
Mel,26,17,23,35,4
Sam,46,33,42,4,4
Jill,28,50,2,49,3
Joy,8,17,38,31,3
Joe,47,13,16,15,5
Joe,16,17,38,25,1
Mel,49,45,7,45,1
Joy,40,6,28,5,5
Sam,25,2,9,12,2
Jill,36,32,10,5,3
Joe,10,13,16,7,3
Mel,11,6,11,25,2
Joy,12,28,26,2,3
Joe,3,8,7,45,3
Joy,34,40,38,20,3
Sam,44,50,17,46,4
Joy,45,6,17,3,3
Mel,11,25,21,29,2
Joy,1,27,8,47,1
Jill,1,2,18,32,1
Joe,39,30,40,28,2
Mel,9,44,31,22,5
Mel,26,50,17,31,5
Jill,4,28,17,30,5
Mel,2,31,48,24,2
Joy,34,9,20,20,5
Sam,35,40,15,13,4
Joy,20,12,13,38,1
Joy,39,3,18,28,2
Joe,3,34,11,8,1
Sam,29,11,23,41,3
Jill,45,10,41,50,1
Joe,10,38,50,16,3
Jill,11,27,9,25,4
Joy,6,1,18,18,3
Sam,36,27,14,44,4
Joe,6,48,1,41,5
Jill,48,41,44,12,1
Mel,1,9,46,14,1
Joy,23,37,50,25,4
Joe,49,27,33,31,2
Sam,43,15,28,43,4
Joe,46,2,44,45,4
Joe,1,35,31,44,4
Sam,28,38,45,13,4
Joe,20,48,6,36,4
Jill,25,13,45,42,4
Sam,39,18,32,26,4
Mel,45,9,48,20,3
Sam,29,49,42,9,3
Sam,25,14,45,5,5
Jill,4,50,29,38,5
Jill,21,29,23,15,3
Mel,8,30,30,31,3
Joy,49,44,33,44,1
Jill,15,45,49,46,5
Jill,46,37,15,38,5
Mel,42,24,30,9,2
Sam,36,26,34,5,2
Joy,22,44,34,46,5
Jill,38,45,12,3,3
Jill,34,42,44,28,5
Mel,10,31,47,42,5
Joy,34,27,32,31,5
Joy,4,26,32,24,5
Mel,14,15,49,23,4
Mel,44,33,21,6,4
Joy,23,37,29,11,2
Mel,8,11,18,13,5
Joe,6,14,43,29,5
Sam,47,21,15,18,1
Joy,36,6,19,9,4
Mel,25,37,46,4,3
Mel,37,11,3,3,5
Jill,6,50,18,20,4
Joy,3,5,23,8,5
Joy,9,24,41,15,1
Jill,22,27,39,24,3
Joe,1,39,37,5,1
Joe,40,30,34,18,4
Joy,24,6,35,5,5
Jill,23,24,30,9,1
Mel,16,47,31,21,5
Sam,47,30,31,36,4
Mel,14,3,21,16,2
Joe,38,44,50,17,3
Joe,47,33,9,10,4
Sam,44,20,37,17,1
Sam,9,37,49,26,5
Mel,33,26,8,42,5
Joe,31,40,35,3,2
Mel,26,15,32,13,4
Mel,6,38,5,3,2
Sam,36,22,48,25,4
Joe,18,11,14,38,2
Joy,37,44,21,22,5
Joe,9,9,37,12,4
Sam,15,22,40,7,4
Joy,22,50,47,24,1
Jill,35,29,8,20,1
Mel,23,31,48,1,1
Sam,35,44,49,27,2
Sam,28,38,30,5,2
Joy,47,28,3,38,3
Jill,41,42,24,33,1
Joy,36,31,41,35,4
